,index,age,campaign_connect_times,after_campaign_connect_day,before_campaign_connect_times,employment_rate,consumer_price_index,consumer_confidence_index,euducation_level_high,euducation_level_low,euducation_level_medium,job_employment,job_retired,job_student,job_unemployed,marital_divorced,marital_married,marital_single,marital_unknown,have_credit_card_no,have_credit_card_unknown,have_credit_card_yes,have_housing_loan_no,have_housing_loan_unknown,have_housing_loan_yes,have_personal_loan_no,have_personal_loan_unknown,have_personal_loan_yes,connect_method_cellular,connect_method_telephone,previous_connect_month_3.0,previous_connect_month_4.0,previous_connect_month_5.0,previous_connect_month_6.0,previous_connect_month_7.0,previous_connect_month_8.0,previous_connect_month_9.0,previous_connect_month_10.0,previous_connect_month_11.0,previous_connect_month_12.0,previous_connect_weekday_Friday,previous_connect_weekday_Monday,previous_connect_weekday_Thursday,previous_connect_weekday_Tuesday,previous_connect_weekday_Wednesday,last_campaign_outcomes_failure,last_campaign_outcomes_nonexistent,last_campaign_outcomes_success,pca_0,pca_1,pca_2,um_0,um_1
9512,9512,34.0,1.0,-1.0,0.0,61.4,93.444,-36.1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-10036.999025312392,-4.905830997560476,-6.05770445882732,3.7613847,8.027327
9513,9513,59.0,1.0,-1.0,0.0,58.2,92.893,-46.2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-10035.999250951727,-5.4511137615918495,18.768792241540382,3.706257,7.979302
9514,9514,57.0,1.0,-1.0,1.0,58.2,93.075,-47.1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-10034.999264998933,-5.269174732889577,16.746957527298854,3.7299883,7.9985175
9515,9515,33.0,1.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-10033.999144358873,-4.355284351073941,-7.058012086447858,3.8046916,8.059979
9516,9516,43.0,1.0,-1.0,1.0,57.1,92.963,-40.8,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-10032.999037550888,-5.383764958325833,2.8673188756780084,3.7568302,8.0189905
9517,9517,53.0,1.0,-1.0,0.0,58.3,94.027,-38.3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-10031.999439321386,-4.317804842671571,12.909479971195353,3.7512445,8.009079
9518,9518,31.0,2.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-10030.999114787734,-4.354943789480835,-9.062776467078784,3.8303194,8.079914
9519,9519,32.0,3.0,-1.0,1.0,58.2,92.893,-46.2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-10029.998860849204,-5.45476947858956,-8.223593629290395,3.8301964,8.076098
9520,9520,54.0,6.0,-1.0,0.0,61.4,93.444,-36.1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-10028.999310622852,-4.8999492220303384,13.954456931052778,3.79622,8.044114
9521,9521,33.0,5.0,-1.0,1.0,56.6,92.431,-26.9,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-10027.99876900921,-5.917203060285237,-6.891792169212655,3.8739505,8.107636
9522,9522,41.0,1.0,-1.0,0.0,59.9,93.2,-42.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-10026.999066135735,-5.145697827268806,0.8460322680726852,3.8518028,8.088933
9523,9523,26.0,1.0,-1.0,0.0,61.4,93.918,-42.7,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-10025.9990228295,-4.430356127046753,-14.173413464377296,3.857942,8.096544
9524,9524,28.0,1.0,-1.0,0.0,58.2,93.075,-47.1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-10024.99884796766,-5.272392570807187,-12.240834383375532,3.867325,8.095162
9525,9525,53.0,2.0,-1.0,0.0,61.4,94.465,-41.8,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-10023.999542875314,-3.877706992854511,12.854791700286071,3.8457124,8.074577
9526,9526,31.0,2.0,-1.0,0.0,59.9,93.2,-42.0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-10022.998921782835,-5.146669650190707,-9.148569054792585,3.8855987,8.112464
9527,9527,30.0,1.0,-1.0,0.0,61.4,94.465,-41.8,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-10021.999211142722,-3.8816772929812715,-10.149018857683448,3.907372,8.127271
9528,9528,34.0,1.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-10020.9991586093,-4.351991977208142,-6.056624780129113,3.9024332,8.127148
9529,9529,58.0,3.0,-1.0,0.0,61.4,93.918,-42.7,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-10019.999482320101,-4.42270223848463,17.841872188374442,3.9104464,8.115996
9530,9530,53.0,6.0,-1.0,0.0,61.1,93.994,-36.4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-10018.999430231126,-4.347700607036194,12.949008438082327,3.8740747,8.090424
9531,9531,32.0,3.0,-1.0,0.0,58.2,92.893,-46.2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-10017.998861353439,-5.451949731086247,-8.221176729699742,3.940924,8.149292
9532,9532,41.0,1.0,-1.0,1.0,59.9,93.2,-42.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-10016.999065697562,-5.1432865472847835,0.8463179672067821,3.9236376,8.14079
9533,9533,35.0,1.0,-1.0,0.0,57.1,92.201,-31.4,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-10015.99874324757,-6.143828189708036,-4.96681984617058,3.968516,8.169822
9534,9534,45.0,3.0,-1.0,0.0,61.4,93.918,-42.7,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-10014.999296199945,-4.423994921138084,4.837603729386087,3.9502685,8.168719
9535,9535,37.0,3.0,-1.0,0.0,61.1,93.994,-36.4,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-10013.999200798002,-4.349678437676289,-3.048252609251756,3.9703217,8.171212
9536,9536,35.0,2.0,-1.0,0.0,61.1,93.994,-36.4,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-10012.999171833802,-4.349838856948421,-5.054867736552095,3.996712,8.186542
9537,9537,57.0,2.0,-1.0,0.0,61.1,93.994,-36.4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-10011.999489567297,-4.345352592637152,16.942264660496942,4.0126867,8.177078
9538,9538,30.0,2.0,-1.0,0.0,61.4,93.918,-42.7,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-10010.999080253392,-4.42594180905418,-10.163859216729474,3.9883983,8.193345
9539,9539,57.0,3.0,-1.0,0.0,57.1,92.963,-40.8,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-10009.99924016732,-5.375512218408586,16.86658581584498,4.0203724,8.185367
9540,9540,33.0,1.0,-1.0,0.0,61.4,93.918,-42.7,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-10008.99912453952,-4.424924171930664,-7.162334904958099,4.007684,8.192655
9541,9541,32.0,2.0,-1.0,0.0,59.9,93.2,-42.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-10007.99893696766,-5.142847128344938,-8.159030947362917,4.0407844,8.206045
9542,9542,30.0,2.0,-1.0,1.0,57.1,92.963,-40.8,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-10006.998851195453,-5.380005808454149,-10.137037856728504,4.06831,8.217956
9543,9543,31.0,3.0,5.0,1.0,57.1,92.963,-40.8,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-10005.99886655388,-5.3795594179032475,-9.127135465266623,4.090875,8.235666
9544,9544,49.0,2.0,-1.0,0.0,61.4,93.918,-42.7,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-10004.999353915664,-4.4208533602098665,8.831568137713656,4.1395254,8.242013
9545,9545,30.0,16.0,-1.0,0.0,61.4,93.918,-42.7,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,-10003.99907417012,-4.42387663518843,-10.158353485355516,4.1252413,8.247576
9546,9546,45.0,1.0,-1.0,1.0,59.9,93.2,-42.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-10002.999123717347,-5.13915009938163,4.845787927581226,4.190617,8.269749
9547,9547,49.0,1.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-10001.999375398167,-4.344538647254106,8.944400858477804,4.248952,8.292214
9548,9548,44.0,1.0,6.0,1.0,57.1,92.201,-31.4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-10000.998873968176,-6.138483060381528,4.035302663845063,4.2302485,8.28121
9549,9549,34.0,3.0,-1.0,0.0,61.4,93.444,-36.1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,-9999.999025458108,-4.8968986822291,-6.049892100333798,4.208719,8.274421
9550,9550,47.0,1.0,-1.0,0.0,56.6,92.649,-30.1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-9998.999025408757,-5.689496758587565,7.045768249062382,4.271885,8.307483
9551,9551,43.0,1.0,-1.0,0.0,59.9,93.2,-42.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,-9997.999096439235,-5.138354661180243,2.84324497426653,4.2868867,8.300185
9552,9552,29.0,2.0,-1.0,1.0,58.2,92.893,-46.2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-9996.998818899263,-5.4474540393037225,-11.227005638691857,4.2429895,8.285074
9553,9553,38.0,1.0,-1.0,0.0,61.1,93.994,-36.4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-9995.999216610897,-4.345197353489225,-2.0641650911962026,4.318616,8.311581
9554,9554,31.0,2.0,-1.0,1.0,58.2,92.893,-46.2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-9994.998848425837,-5.446581448565484,-9.231615813845625,4.289109,8.300086
9555,9555,36.0,2.0,-1.0,0.0,58.2,92.893,-46.2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-9993.998920145483,-5.445418787536009,-4.225321055129718,4.2914295,8.329827
9556,9556,34.0,1.0,7.0,2.0,56.6,92.649,-30.1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-9992.998838769845,-5.690529866639548,-5.938564755049793,4.309747,8.30783
9557,9557,31.0,5.0,-1.0,1.0,58.2,93.876,-40.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-9991.999085281614,-4.463177773198711,-9.112874507593364,4.345799,8.310174
9558,9558,33.0,3.0,-1.0,0.0,61.4,93.444,-36.1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-9990.999011936563,-4.894931256062705,-7.052546189890617,4.303584,8.326734
9559,9559,42.0,1.0,-1.0,0.0,61.4,93.918,-42.7,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-9989.999254801414,-4.418616433545578,1.8354504662835236,4.377435,8.316739
9560,9560,52.0,4.0,-1.0,0.0,61.4,94.465,-41.8,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-9988.999528442137,-3.8694188740480784,11.848088717104865,4.398371,8.309818
9561,9561,35.0,1.0,-1.0,0.0,59.9,93.2,-42.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,-9987.998981184894,-5.137487375109981,-5.152521101025477,4.4071555,8.332093
9562,9562,49.0,3.0,-1.0,0.0,61.1,93.994,-36.4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-9986.999374361967,-4.340860761606924,8.935894900761756,4.4176474,8.316184
9563,9563,33.0,1.0,-1.0,0.0,61.1,93.994,-36.4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-9985.999144551542,-4.343756332793362,-7.052224009765737,4.3576384,8.329078
9564,9564,36.0,1.0,-1.0,0.0,61.4,93.918,-42.7,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-9984.999167826962,-4.418552494890947,-4.173657580162024,4.36314,8.351365
9565,9565,82.0,1.0,-1.0,1.0,56.6,92.431,-26.9,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,-9983.999478348767,-5.897303708317953,42.10833187978238,4.485612,8.334207
9566,9566,20.0,4.0,6.0,1.0,58.2,93.749,-34.6,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-9982.998899219552,-4.590521896537519,-20.00980306992878,4.433939,8.297546
9567,9567,38.0,1.0,-1.0,0.0,58.2,92.893,-46.2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-9981.998950536106,-5.4421854465749835,-2.2269531455065614,4.441044,8.312315
9568,9568,51.0,2.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-9980.99940491413,-4.339061453116903,10.943022928031148,4.4625297,8.315019
9569,9569,42.0,1.0,-1.0,0.0,59.9,93.2,-42.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-9979.999081960023,-5.134219287109815,1.8464859216419884,4.461043,8.309519
9570,9570,40.0,1.0,-1.0,0.0,59.9,93.2,-42.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-9978.999053241148,-5.134370573101847,-0.15341097214745847,4.467329,8.304774
9571,9571,34.0,1.0,-1.0,0.0,58.2,93.075,-47.1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-9977.998935692558,-5.259930216568877,-6.240979349732937,4.462134,8.303246
9572,9572,39.0,1.0,-1.0,0.0,59.9,93.2,-42.0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-9976.999038099028,-5.134081975733508,-1.1529696610320184,4.455048,8.330393
9573,9573,54.0,3.0,-1.0,0.0,58.2,93.369,-34.8,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-9975.999298389965,-4.962293152737806,13.963690662460715,4.5060425,8.313567
9574,9574,53.0,3.0,-1.0,0.0,61.4,93.918,-42.7,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-9974.999411427672,-4.412823226545156,12.8333427571045,4.5058303,8.297197
9575,9575,49.0,2.0,-1.0,0.0,61.1,93.994,-36.4,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-9973.999375369105,-4.337759698519812,8.940755295463953,4.535077,8.29922
9576,9576,34.0,2.0,-1.0,1.0,58.2,92.893,-46.2,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-9972.998892148786,-5.440743238147688,-6.224353194540479,4.496428,8.28557
9577,9577,27.0,1.0,3.0,1.0,56.6,92.649,-30.1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,-9971.998738799628,-5.686834521135645,-12.94302839967205,4.5242405,8.264046
9578,9578,21.0,3.0,6.0,1.0,57.0,92.713,-33.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-9970.99866590963,-5.623536785021186,-18.98542268123876,4.522468,8.259936
9579,9579,35.0,1.0,-1.0,0.0,61.4,93.918,-42.7,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-9969.99915383829,-4.415142020734599,-5.165611414322526,4.5338387,8.260871
9580,9580,49.0,6.0,-1.0,0.0,61.4,94.465,-41.8,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-9968.999485401358,-3.865138073961028,8.853587468862056,4.526992,8.286904
9581,9581,38.0,3.0,-1.0,0.0,61.4,94.465,-41.8,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-9967.99932695794,-3.867088618199892,-2.147819564017497,4.529909,8.291727
9582,9582,53.0,2.0,6.0,1.0,58.3,94.215,-40.3,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-9966.999485672677,-4.114027419720204,12.889258673861418,4.549917,8.26991
9583,9583,58.0,2.0,-1.0,0.0,56.6,92.649,-30.1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,-9965.999184203683,-5.679427707352802,18.0557549643298,4.5544505,8.265578
9584,9584,44.0,1.0,-1.0,0.0,61.4,93.918,-42.7,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-9964.999283532654,-4.412226217231694,3.8320857006848588,4.5733366,8.246868
9585,9585,55.0,3.0,-1.0,0.0,61.1,93.994,-36.4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-9963.999462196252,-4.334165620696061,14.935113512813501,4.5660896,8.260586
9586,9586,27.0,1.0,-1.0,0.0,58.2,93.369,-34.8,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-9962.998909738277,-4.964444046523806,-13.032261360831557,4.603877,8.190667
9587,9587,31.0,1.0,-1.0,1.0,58.2,92.893,-46.2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-9961.99884961229,-5.438683453572926,-9.233018537897038,4.6016045,8.21559
9588,9588,75.0,2.0,-1.0,0.0,58.2,93.075,-47.1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-9960.9995255313,-5.247944838958264,34.760090831485094,4.562974,8.260393
9589,9589,59.0,2.0,-1.0,0.0,61.4,93.444,-36.1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-9959.999386149579,-4.882499371365874,18.94763030877368,4.581035,8.246213
9590,9590,32.0,4.0,-1.0,0.0,61.4,93.444,-36.1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-9958.998996918119,-4.887405257167203,-8.045854085612659,4.6295733,8.14543
9591,9591,50.0,2.0,-1.0,2.0,56.6,92.649,-30.1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,-9957.999069671356,-5.678965332501561,10.053815132462885,4.595511,8.217459
9592,9592,31.0,1.0,-1.0,0.0,59.9,93.2,-42.0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,-9956.998924020789,-5.130800282599659,-9.159298065587924,4.626573,8.15421
9593,9593,54.0,1.0,-1.0,0.0,61.4,93.444,-36.1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-9955.999316162724,-4.882495290686187,13.948926120931143,4.6207623,8.194176
9594,9594,53.0,4.0,-1.0,0.0,58.2,93.075,-47.1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-9954.99920842112,-5.250676931146374,12.758677971289188,4.6258044,8.199149
9595,9595,51.0,5.0,-1.0,0.0,59.9,93.2,-42.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-9953.999210772537,-5.126146296169951,10.848378435650169,4.622057,8.174246
9596,9596,44.0,1.0,-1.0,0.0,58.2,93.075,-47.1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-9952.99908017974,-5.251997374623032,3.760780736895865,4.655012,8.1170025
9597,9597,36.0,1.0,-1.0,1.0,58.2,92.893,-46.2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-9951.998922358554,-5.435306386408107,-4.233538788075269,4.6653595,8.138651
9598,9598,41.0,1.0,-1.0,0.0,61.4,93.444,-36.1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-9950.999128466216,-4.883819650232703,0.9503402202681911,4.668932,8.092018
9599,9599,32.0,2.0,-1.0,0.0,61.4,94.465,-41.8,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-9949.999242003347,-3.863944363288985,-8.147130022986707,4.677904,8.069741
